sentence_id,chunk_id,pos,text
466,23,6,"i followed emily down to the back of the garage , where we sat down and entered the monsters world ."
467,23,7,i pushed my green hair back and hid behind a tree beside emily to watch the dwarfs .
468,23,8,there must have been more than ten of them gathered together .
469,23,9,"they were parading around a blazing camp fire , mumbling and talking about things i couldnt hear over the flames ."
470,23,10,"some more emerged from the woods and joined them , their shadows dancing behind them ."
471,23,11,"then all of them suddenly broke out into an ominous song : he will rise to the heavens , from the very pits of hell ."
472,23,12,"to take control of our world , and the gift- less ones as well ."
473,23,13,"he will rule with a flaming torch , and save those who are worthy ."
474,23,14,"and for those who arent , well , you better watch out !"
475,23,15,"they all broke out in crazed laughs , which gave me the impression that each and every one of them was mad ."
476,23,16,they threw dirt at the fire and continued their wild laughs .
477,23,17,emily shuddered by me as they lifted their voices in another chorus .
478,23,18,"he will rise to the heavens , from the very pits of hell , to crush all half-lings and to take their very souls ."
479,23,19,"for the king will rule all , with his cruelty and rage ."
480,24,0,"i wouldnt want to be that half-ling , that he spears through the head !"
481,24,1,"this time they were rolling on the floor , howling in laughter ."
482,24,2,"well , i didnt think this was very funny at all ."
483,24,3,what was funny about getting speared through the head ?
484,24,4,"i had a feeling the king they were talking about was kojas , and i really didnt want to be around to meet him , especially if it meant my head was going to become well acquainted with a weapon ."
485,24,5,"that is , if i was even a half-ling like the dwarfs claimed i was ."
486,24,6,they laughed and sat in a tight circle mumbling things i didnt catch .
487,24,7,my hand slipped to my knife but emily grabbed my hand to keep me from drawing it from its leather case .
488,24,8,"no jazell not yet , maybe we can learn a little more from them ."
489,24,9,"plus , we cant just randomly attack them ."
490,24,10,"the song was repeating itself in my head , like a taunt ."
491,24,11,"without thinking , i aimed and shot the nearest dwarf ."
492,24,12,"as soon as he went down , the whole camp was facing our direction ."
493,24,13,i was standing up now where everyone could see me .
494,24,14,"emily stayed hidden behind the tree , and i could feel her glare trying to burn me into ashes ."
495,24,15,youll wish you never shot one of his loyal servants .
496,24,16,"give me a darn straight answer or ill shoot every single one of you , i spat angrily , leveling my bow ."
497,24,17,"kill all you like half-ling , but that wont help you in the end ."
498,24,18,"you will pay heavily in a terrible death worth all the loyal lives youve slayed , the dwarf proclaimed , and his friends bellowed out an agreement ."
499,24,19,i dont care what the heck you say about dying because nothing will stop me from killing all of you !
500,25,0,"youre making no apparent sense at all , and i dont care what stupid message youre trying to send me !"
501,25,1,the dwarf was now whispering and all the others had fallen silent so they could hear .
502,25,2,"you will care because in the end , he will destroy you once hes done using you ."
503,25,3,my arms were still tense and my muscles whined in protest as i held my arrow back in full draw .
504,25,4,the dwarfs eyes were twinkling in happiness .
505,25,5,"to take over the gift-less ones world , why else half-ling ?"
506,25,6,youre the connection between igneeria and your world .
507,25,7,he needs you and he has made that clear .
508,25,8,"i spoke in barely a whisper , igneeria , thats your world isnt it ?"
509,25,9,"the dwarf seemed to be getting extremely excited now , he wants your world and all other worlds because he is a mighty king who wishes to expand his kingdom ."
510,25,10,"now if you dont mind we would like to finish you now , and bring you to the king ."
511,25,11,"the dwarf said politely and snickered , approaching me ."
512,25,12,i said quickly but i guess they didnt really want my opinion .
513,25,13,emily jumped out from behind the trees and lifted a flame .
514,25,14,she twirled it around with the movement of her hands and shot it at the nearest dwarf .
515,25,15,all the dwarfs scrambled towards us and i simply shot them and emily fried them .
516,25,16,then jason and seth dissolved from the shadows and entered the clearing .
517,25,17,"i yelled across to them , annoyed that they hadnt made their presence known earlier ."
518,25,18,"seth fought his way over to me , why do you need to know ?"
519,25,19,because you just randomly appeared and i would like to know what youre doing in emilys backyard in the middle of the night .
520,26,0,i pointed out and took down the last dwarf .
521,26,1,"we gathered around the barely burning embers , after we had re-entered our own world ."
522,26,2,emily and i quickly summed up what we had learned from the dwarfs .
523,26,3,"jason listened and didnt speak , like usual , and for once seth didnt interrupt ."
524,26,4,when we were finished nobody said a word as they soaked up everything that had happened .
525,26,5,it seemed like it was just too much for all of us to take in .
526,26,6,"why are you wearing sun-tanning penguin pajamas , emily ?"
527,26,7,"emily glared at him , what do you have against penguins ?"
528,26,8,so it wouldnt have been hard to change .
529,26,9,seth should have realized that he was pushing emilys limited patience too far and that he should shut up .
530,26,10,she reached down and grabbed a small stick .
531,26,11,then she smacked seth across the head with it .
532,26,12,emily said every word apart and wacked him again .
533,26,13,"he grimaced and said , stop hitting me already !"
534,26,14,"alright , she made a motion to put the stick down and hit him again in the head ."
535,26,15,"he glared at her and she threw it on the floor , now im done ."
536,26,16,"so jason , i faced him and he looked up at me , since seth wont tell me ill ask you ."
537,26,17,we followed a dwarf that was running here .
538,26,18,"if we didnt get lost , we would have been here faster , jasons face turned the color of his red igneerian hair ."
539,26,19,"its okay , at least you answered me , i shot seth a look ."
540,27,0,"well if its okay with you boys , we would like to get to bed ."
541,27,1,"its almost 1:30 in the morning , and i would like to get home before my dad wakes himself up , emily said , and walked towards her house ."
542,27,2,the rest of the night was quiet and didnt include singing dwarfs .
543,27,3,before we went to bed though there was a lot of furious writing as emily tried to write everything down .
544,27,4,"in the morning , we ate pancakes that emilys mom had made us and set off for the park ."
545,27,5,we happened to run into jason and seth half way and at the same time watched a pole freeze in the middle of july .
546,27,6,"you dont get to see that every day , which usually meant there was a monster involved ."
547,27,7,"jason , seth and emily saw it too because i was chasing after them as we all ran for the few trees ahead ."
548,27,8,in a few seconds i had a complete view of the culprit .
549,27,9,and strange enough it was a frost beast .
550,27,10,frost beasts are the cutest monsters youll ever see .
551,27,11,"theyre the size of medium dogs and their pelts are a light , icy blue ."
552,27,12,"they may be cute but if you dont watch out , they could easily be the most dangerous monsters around ."
553,27,13,"dont let them breath on you , or youll freeze to death ."
554,27,14,"the frost beast whimpered at me , showing me the cutest eyes imaginable ."
555,27,15,i wanted to melt and hug him but i knew better not to fall victim to its trick .
556,27,16,i drew a single arrow and aimed it at its throat .
557,27,17,"i didnt want to kill it , but i knew if i didnt , it would kill me without a second thought ."
